Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-07-21,45,Female,Other,Not applicable,No,No,Yes,Rarely,6-25,Yes,Yes,Don't know,No,Yes,No,Yes,Somewhat difficult,Yes,No,Some of them,Yes,No,No,Don't know,Yes,
2014-03-24,65,Male,Other,Not applicable,Yes,Yes,No,Never,100-500,Yes,Yes,Yes,Don't know,No,No,No,Very difficult,No,No,No,Yes,No,No,No,Yes,
2014-05-25,60,Non-binary,Australia,Not applicable,No,No,No,Often,500-1000,Yes,No,Yes,Yes,Don't know,Yes,Don't know,Somewhat difficult,No,Yes,Some of them,No,No,Maybe,No,Yes,
2014-03-26,25,Female,India,Not applicable,No,No,No,Often,1000+,Yes,No,Yes,Don't know,No,No,Yes,Somewhat difficult,Yes,No,Yes,Yes,No,No,No,Yes,
2014-03-19,40,Non-binary,United States,Massachusetts,No,No,Yes,Sometimes,1000+,Yes,Yes,Yes,No,No,Yes,No,Very easy,Yes,No,No,Some of them,No,Maybe,Don't know,No,
2014-01-01,60,Male,United States,New York,No,No,Yes,Rarely,100-500,Yes,Yes,No,Yes,No,Yes,No,Very difficult,Don't know,No,Some of them,No,Yes,Yes,Yes,Yes,
2014-02-20,60,Male,Canada,Not applicable,No,Yes,No,Never,1000+,Yes,Yes,Don't know,No,Don't know,Yes,Don't know,Very easy,Yes,No,Some of them,No,No,No,No,Yes,
2014-06-22,55,Male,Australia,Not applicable,Yes,No,No,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Don't know,No,Very easy,No,Yes,Some of them,No,No,Yes,Yes,Yes,
2014-07-24,18,Male,Other,Not applicable,No,Yes,No,Sometimes,500-1000,No,No,Don't know,No,No,No,No,Very easy,No,No,Some of them,No,Maybe,Yes,No,Yes,
2014-09-17,35,Male,United States,Florida,Yes,Yes,Yes,Often,500-1000,Yes,Yes,Yes,No,Don't know,No,No,Somewhat easy,No,Don't know,No,Yes,No,No,Yes,Yes,
2014-10-15,30,Male,Other,Not applicable,No,No,No,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,Don't know,No,No,No,No,Yes,Yes,
2014-02-03,50,Female,India,Not applicable,No,No,No,Often,1-5,Yes,No,Yes,No,No,No,Yes,Don't know,Yes,No,Some of them,No,No,No,Don't know,No,
2014-12-14,65,Male,Germany,Not applicable,No,Yes,No,Sometimes,100-500,No,No,Yes,No,No,No,No,Very difficult,Yes,No,No,No,Yes,No,No,No,
2014-04-05,18,Male,United States,Texas,No,No,No,Sometimes,500-1000,No,Yes,Don't know,Yes,No,Don't know,Yes,Somewhat easy,Don't know,No,Yes,Yes,No,No,Yes,Don't know,
2014-03-13,55,Female,United States,Massachusetts,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,No,Somewhat difficult,No,Don't know,No,Some of them,Maybe,No,No,No,
2014-02-08,40,Male,United Kingdom,Not applicable,No,Yes,Yes,Often,6-25,Yes,Yes,No,No,No,No,Yes,Somewhat difficult,Yes,No,No,Yes,Maybe,Yes,No,Yes,
2014-06-03,30,Male,Germany,Not applicable,No,Yes,No,Sometimes,26-100,No,No,Yes,No,No,Yes,No,Very difficult,Don't know,No,Yes,No,Maybe,Yes,Yes,Yes,
2014-09-07,55,Other,United States,California,No,No,No,Rarely,1-5,No,No,Don't know,Don't know,Yes,No,Yes,Somewhat difficult,No,No,No,No,Yes,Yes,Yes,No,
2014-06-11,65,Non-binary,United Kingdom,Not applicable,No,No,Yes,Never,500-1000,Yes,Yes,Yes,Don't know,No,No,Don't know,Somewhat difficult,Yes,No,Yes,No,No,No,Don't know,Yes,
2014-04-28,35,Male,France,Not applicable,No,No,Yes,Rarely,26-100,No,Yes,Yes,No,Yes,Don't know,Don't know,Somewhat difficult,Don't know,Yes,No,Some of them,No,Yes,No,Yes,
2014-09-16,35,Male,France,Not applicable,No,No,No,Sometimes,6-25,No,No,Yes,No,Yes,Yes,Yes,Somewhat difficult,No,Yes,Some of them,No,No,Yes,No,Yes,
2014-11-02,35,Female,Other,Not applicable,No,Yes,Yes,Rarely,500-1000,No,Yes,Yes,No,Don't know,Yes,Yes,Very easy,Yes,No,No,No,No,No,Don't know,No,
2014-09-25,18,Male,United States,New York,No,No,No,Rarely,1000+,No,Yes,Yes,No,No,No,No,Somewhat easy,Yes,Don't know,Some of them,Yes,No,No,No,Don't know,
2014-02-23,18,Male,United States,California,No,No,No,Sometimes,1-5,No,No,Don't know,Yes,Don't know,Yes,Yes,Somewhat difficult,No,No,Yes,Some of them,No,No,Yes,Don't know,
2014-08-24,50,Male,India,Not applicable,Yes,No,No,Never,26-100,Yes,Yes,No,Yes,Yes,Yes,No,Very difficult,No,No,Some of them,No,Yes,Yes,Yes,Yes,
2014-08-10,50,Male,Canada,Not applicable,No,Yes,No,Often,1000+,No,Yes,No,No,No,Don't know,Yes,Somewhat easy,Yes,No,Yes,Yes,No,No,No,Yes,
2014-09-08,40,Male,United States,Illinois,No,Yes,No,Sometimes,100-500,Yes,No,No,Yes,Yes,No,Don't know,Don't know,Yes,No,Yes,No,Yes,No,Don't know,No,
2014-11-09,65,Male,United States,Washington,No,Yes,No,Sometimes,1000+,No,No,Yes,No,No,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,Yes,No,
2014-04-22,30,Male,Canada,Not applicable,No,No,No,Never,26-100,Yes,Yes,Yes,Don't know,No,Don't know,No,Somewhat easy,No,No,Some of them,Yes,Yes,No,Yes,Yes,
2014-09-12,21,Non-binary,United States,Texas,No,No,No,Rarely,26-100,No,Yes,Don't know,Yes,Yes,Yes,No,Somewhat easy,Yes,No,Yes,Some of them,No,Yes,Don't know,No,
2014-10-30,21,Male,United States,California,No,No,No,Rarely,26-100,Yes,Yes,Don't know,No,Don't know,No,Don't know,Don't know,Yes,Don't know,Some of them,No,No,No,Yes,No,
2014-07-26,55,Female,United States,Florida,No,Yes,Yes,Often,6-25,Yes,Yes,Don't know,Don't know,Yes,Yes,Don't know,Somewhat easy,No,No,No,Yes,Maybe,Yes,No,Don't know,
2014-08-17,35,Non-binary,United States,Illinois,No,Yes,Yes,Sometimes,1000+,Yes,Yes,Don't know,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,No,Maybe,Yes,Yes,No,
2014-12-07,30,Male,Germany,Not applicable,No,No,Yes,Rarely,1000+,Yes,No,Yes,Yes,Don't know,No,Yes,Very easy,No,Yes,No,Some of them,No,Yes,No,Yes,
2014-03-07,60,Male,Germany,Not applicable,Yes,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,Don't know,No,Yes,Somewhat difficult,Yes,No,No,Yes,Yes,No,No,No,
2014-03-16,18,Male,Germany,Not applicable,Yes,No,No,Rarely,1000+,Yes,Yes,Yes,No,Don't know,Yes,No,Very difficult,Yes,Don't know,No,No,Yes,No,Yes,No,
2014-04-13,45,Male,United States,Illinois,No,Yes,No,Often,1000+,No,Yes,Yes,No,No,No,No,Somewhat easy,Yes,Yes,Yes,No,Maybe,No,No,No,
2014-07-11,25,Female,United States,Texas,No,No,No,Often,500-1000,Yes,No,Yes,Yes,Yes,Yes,Yes,Very difficult,Don't know,No,No,Yes,No,No,No,No,
2014-09-09,40,Male,Germany,Not applicable,No,Yes,No,Sometimes,1000+,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,No,No,No,Yes,Yes,No,Don't know,
2014-08-14,35,Prefer not to say,Germany,Not applicable,Yes,Yes,No,Sometimes,26-100,Yes,Yes,No,Don't know,No,No,Don't know,Very easy,Yes,No,Yes,Yes,Maybe,No,No,No,
2014-10-21,35,Male,United Kingdom,Not applicable,No,No,No,Often,100-500,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Yes,No,Yes,No,No,No,No,Yes,
2014-11-02,65,Male,United States,Illinois,No,Yes,No,Sometimes,500-1000,No,Yes,No,Don't know,Yes,Yes,No,Somewhat easy,No,Yes,Yes,Some of them,Maybe,No,No,No,
2014-04-08,35,Male,Other,Not applicable,No,Yes,Yes,Sometimes,1000+,No,Yes,Don't know,No,No,No,Don't know,Very easy,No,Don't know,Some of them,Yes,No,No,No,No,
2014-12-04,18,Male,United States,Florida,Yes,No,Yes,Often,500-1000,Yes,Yes,Yes,Don't know,No,Don't know,No,Somewhat difficult,No,No,No,Some of them,No,Yes,No,Yes,
2014-10-13,18,Male,Canada,Not applicable,No,No,No,Sometimes,1000+,No,Yes,Yes,Yes,No,Yes,Don't know,Somewhat difficult,Don't know,Yes,Some of them,No,No,No,No,Yes,
2014-12-01,25,Male,India,Not applicable,No,No,No,Sometimes,100-500,Yes,Yes,No,No,No,Don't know,No,Somewhat easy,No,Yes,Some of them,No,Maybe,No,No,No,
2014-12-13,60,Male,United Kingdom,Not applicable,No,No,Yes,Often,500-1000,Yes,Yes,Yes,Yes,No,Yes,Yes,Very easy,No,Don't know,No,No,Maybe,No,Yes,Yes,
2014-11-04,30,Male,United States,California,No,Yes,Yes,Sometimes,1000+,No,Yes,Yes,No,Don't know,No,No,Don't know,Don't know,Yes,Some of them,Yes,No,No,Yes,No,
2014-09-06,35,Other,Canada,Not applicable,No,Yes,No,Sometimes,6-25,Yes,Yes,Yes,No,Yes,No,No,Somewhat difficult,No,No,Yes,Some of them,No,Maybe,Yes,Yes,
2014-06-15,21,Male,Australia,Not applicable,No,No,Yes,Rarely,1000+,No,Yes,Yes,Yes,No,No,No,Somewhat easy,No,No,Yes,No,No,Yes,Don't know,Don't know,
2014-12-01,50,Female,United States,Texas,No,No,No,Rarely,100-500,No,Yes,No,Don't know,Yes,Don't know,Yes,Somewhat difficult,Don't know,Don't know,No,No,Maybe,No,No,Yes,
2014-01-30,65,Female,United States,Pennsylvania,Yes,No,No,Never,500-1000,No,Yes,Yes,Don't know,Yes,Yes,Don't know,Very easy,Yes,No,No,No,No,No,No,Yes,
2014-09-04,65,Non-binary,United States,Illinois,No,Yes,No,Sometimes,1000+,No,Yes,No,Yes,No,Yes,Yes,Somewhat easy,Yes,No,Some of them,No,No,Yes,Yes,Yes,
2014-04-16,21,Male,France,Not applicable,No,No,No,Sometimes,100-500,Yes,Yes,No,No,Don't know,No,Yes,Somewhat difficult,Don't know,Yes,No,Some of them,No,Yes,Yes,No,
2014-02-20,55,Non-binary,United States,Illinois,No,Yes,No,Often,100-500,Yes,Yes,Yes,Yes,Yes,Don't know,No,Somewhat difficult,No,Don't know,Yes,No,No,No,Don't know,Yes,
2014-03-22,21,Male,Other,Not applicable,No,No,No,Sometimes,100-500,Yes,Yes,Yes,No,No,Yes,No,Somewhat easy,Don't know,No,No,Some of them,No,Yes,Don't know,Yes,
2014-05-13,55,Male,United Kingdom,Not applicable,No,No,No,Sometimes,1-5,Yes,No,Yes,Don't know,No,Don't know,No,Very difficult,Yes,Don't know,No,No,No,Yes,Yes,No,
2014-10-12,45,Male,Other,Not applicable,No,No,No,Rarely,100-500,No,No,Yes,Yes,Yes,No,No,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,No,Yes,
2014-05-18,50,Female,Other,Not applicable,No,No,Yes,Often,26-100,No,Yes,No,Don't know,Don't know,Yes,No,Somewhat difficult,Yes,No,No,Some of them,No,No,No,No,
2014-07-03,65,Male,Canada,Not applicable,No,No,No,Sometimes,1000+,No,Yes,No,Yes,No,No,No,Somewhat easy,No,Yes,Some of them,No,No,Yes,Yes,No,
2014-11-26,21,Female,United States,Florida,No,No,No,Sometimes,6-25,No,Yes,No,No,Yes,Yes,No,Somewhat easy,Yes,No,Some of them,No,No,No,No,No,
2014-09-30,45,Male,United States,Washington,No,No,No,Rarely,100-500,Yes,Yes,Yes,No,No,No,Yes,Somewhat easy,Yes,No,No,Some of them,Yes,No,No,Yes,
2014-12-06,40,Female,United States,Washington,No,Yes,No,Sometimes,1000+,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,Yes,Maybe,No,No,No,
2014-03-10,30,Prefer not to say,India,Not applicable,Yes,No,No,Sometimes,1000+,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,Yes,Yes,No,No,No,Yes,Yes,
2014-02-03,45,Male,United States,Massachusetts,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Don't know,No,No,Yes,Very easy,Yes,Yes,No,Yes,Maybe,No,Yes,Don't know,
2014-09-19,30,Prefer not to say,United States,Illinois,No,No,No,Often,100-500,Yes,No,No,No,Yes,No,No,Very easy,Yes,Yes,Some of them,No,No,Yes,Yes,Don't know,
2014-02-22,21,Male,Canada,Not applicable,Yes,No,No,Often,26-100,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,Yes,No,No,Some of them,No,No,Yes,Yes,
2014-07-24,60,Male,Other,Not applicable,No,No,No,Often,100-500,Yes,No,No,No,Yes,No,No,Very easy,Yes,Don't know,Yes,Some of them,Maybe,Yes,No,Yes,
2014-05-06,45,Male,United States,Pennsylvania,No,Yes,No,Sometimes,6-25,No,No,No,Yes,Don't know,Yes,No,Somewhat difficult,Don't know,No,Some of them,No,No,Yes,Yes,Yes,
2014-08-23,50,Male,United States,California,Yes,Yes,Yes,Often,500-1000,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Yes,No,Some of them,No,Maybe,No,No,Yes,
2014-02-12,21,Male,United States,Texas,No,No,No,Often,26-100,Yes,Yes,No,No,Yes,Don't know,Yes,Somewhat difficult,Yes,Yes,No,Some of them,Yes,Yes,No,No,
2014-08-28,35,Male,Other,Not applicable,No,No,Yes,Rarely,500-1000,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Don't know,No,Yes,No,No,No,No,No,
2014-04-21,18,Male,Germany,Not applicable,No,No,No,Rarely,100-500,No,Yes,Yes,Don't know,Yes,Yes,Don't know,Somewhat difficult,No,No,Yes,Yes,No,No,No,Yes,
2014-09-06,45,Non-binary,United States,Illinois,No,Yes,No,Rarely,100-500,Yes,Yes,Don't know,No,No,Yes,Don't know,Very difficult,No,Don't know,Yes,No,No,Yes,No,No,
2014-05-31,50,Female,United States,New York,Yes,No,Yes,Never,100-500,No,Yes,Don't know,Don't know,No,Don't know,No,Very difficult,No,No,No,Some of them,No,Yes,Yes,Don't know,
2014-07-02,40,Female,United States,Texas,Yes,No,No,Never,1000+,No,Yes,Yes,No,Yes,No,No,Don't know,Don't know,No,Yes,Some of them,No,No,Yes,No,
2014-12-02,35,Non-binary,United States,Massachusetts,No,Yes,Yes,Never,26-100,No,No,Yes,Don't know,Don't know,No,Don't know,Somewhat easy,Yes,No,Some of them,No,Maybe,Maybe,Yes,Yes,
2014-04-05,40,Female,Other,Not applicable,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,No,No,No,No,Very difficult,Don't know,Yes,Some of them,Some of them,No,No,Yes,No,
2014-01-08,21,Male,Australia,Not applicable,No,No,No,Rarely,6-25,No,No,Yes,No,Yes,Yes,Yes,Don't know,Don't know,No,No,Yes,No,No,Yes,No,
2014-12-26,18,Male,Canada,Not applicable,Yes,No,No,Rarely,1-5,No,Yes,Don't know,Don't know,No,No,Yes,Somewhat easy,No,Yes,No,Yes,No,Yes,Yes,Don't know,
2014-07-03,45,Female,Netherlands,Not applicable,No,No,No,Sometimes,500-1000,Yes,No,Don't know,No,No,Don't know,No,Somewhat easy,No,No,No,Some of them,No,Yes,No,Yes,
2014-10-08,45,Male,United States,Washington,No,No,No,Often,6-25,Yes,Yes,No,Yes,Don't know,No,Don't know,Don't know,No,Yes,Some of them,Yes,No,No,Don't know,Yes,
2014-07-14,60,Female,India,Not applicable,No,No,No,Often,1-5,No,Yes,Yes,No,No,Yes,Don't know,Somewhat difficult,Yes,No,Some of them,Yes,No,Yes,Yes,No,
2014-12-18,65,Male,France,Not applicable,No,No,No,Sometimes,1000+,No,No,No,Don't know,No,Yes,Don't know,Somewhat easy,Yes,No,Yes,No,No,Maybe,Don't know,No,
2014-07-14,60,Male,United States,Pennsylvania,Yes,Yes,Yes,Sometimes,100-500,No,Yes,Yes,No,No,Yes,Don't know,Very difficult,Don't know,No,Yes,No,Yes,No,Yes,No,
2014-06-04,21,Male,India,Not applicable,No,Yes,Yes,Rarely,6-25,No,Yes,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,No,Yes,No,No,Yes,
2014-04-03,21,Male,United States,Illinois,No,No,No,Rarely,1-5,No,Yes,Don't know,No,No,Yes,No,Very easy,Yes,Yes,No,Yes,Yes,No,No,No,
2014-06-09,18,Male,United States,Florida,No,No,No,Rarely,6-25,Yes,Yes,No,Don't know,Yes,Yes,No,Somewhat difficult,No,No,Yes,Some of them,No,No,Don't know,Yes,
2014-03-02,60,Female,United States,New York,No,No,No,Rarely,100-500,No,Yes,Yes,Yes,No,Don't know,No,Somewhat difficult,No,No,No,Some of them,Maybe,No,Yes,Yes,
2014-05-02,50,Male,Canada,Not applicable,No,No,No,Often,500-1000,Yes,No,Yes,No,No,Yes,No,Very difficult,Yes,Don't know,Some of them,No,Yes,Maybe,Yes,No,
2014-02-20,50,Male,India,Not applicable,No,Yes,No,Never,500-1000,No,Yes,Yes,Yes,Don't know,Yes,Yes,Somewhat difficult,No,No,Yes,No,Yes,Maybe,Yes,Yes,
2014-10-04,18,Non-binary,Other,Not applicable,No,No,Yes,Never,6-25,No,Yes,Don't know,No,Yes,Yes,Don't know,Very difficult,No,No,Some of them,No,No,Maybe,No,Yes,
2014-01-05,65,Female,Germany,Not applicable,No,Yes,Yes,Never,500-1000,No,No,Yes,No,No,Yes,No,Somewhat easy,Yes,No,Yes,No,No,No,Don't know,No,
2014-04-02,50,Male,Netherlands,Not applicable,No,No,No,Sometimes,100-500,Yes,Yes,Yes,Yes,Don't know,No,No,Somewhat difficult,Don't know,Yes,Some of them,No,Yes,No,No,No,
2014-06-19,55,Female,France,Not applicable,No,No,No,Rarely,100-500,No,Yes,Yes,Yes,No,Don't know,No,Somewhat easy,Yes,Yes,No,No,No,No,No,Yes,
2014-11-13,30,Male,United States,Illinois,No,No,No,Sometimes,1000+,No,No,Don't know,No,Don't know,Don't know,No,Somewhat easy,No,Yes,Yes,No,No,Yes,No,No,
2014-01-22,18,Male,Canada,Not applicable,No,No,Yes,Never,26-100,No,Yes,Yes,Yes,Don't know,No,Yes,Very difficult,Yes,No,No,Yes,No,Yes,Don't know,Yes,
2014-11-22,18,Male,United States,Pennsylvania,No,Yes,No,Rarely,6-25,Yes,Yes,Don't know,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,No,No,Yes,No,Yes,
2014-01-01,25,Female,India,Not applicable,No,No,Yes,Never,1000+,No,Yes,Don't know,Don't know,No,No,Yes,Very difficult,Yes,Don't know,Some of them,No,No,Yes,Yes,Yes,
2014-05-13,35,Female,Other,Not applicable,Yes,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,Yes,Yes,Yes,Yes,Somewhat easy,Yes,No,No,No,No,No,Don't know,Yes,
2014-08-21,35,Male,United States,Massachusetts,No,No,No,Never,26-100,No,Yes,Yes,No,No,Yes,No,Very easy,Don't know,No,No,No,No,Yes,Yes,Don't know,
2014-01-12,55,Non-binary,India,Not applicable,No,No,Yes,Sometimes,500-1000,No,Yes,Yes,Don't know,Yes,Don't know,No,Very easy,Yes,No,No,No,Yes,Maybe,Yes,Yes,
2014-12-12,60,Male,Germany,Not applicable,No,No,No,Sometimes,500-1000,Yes,No,Yes,Yes,No,Yes,Don't know,Somewhat difficult,No,Yes,No,No,No,No,Yes,No,
2014-02-15,21,Male,Germany,Not applicable,No,No,Yes,Sometimes,1000+,Yes,Yes,Yes,Yes,No,Yes,Don't know,Somewhat easy,No,Yes,Some of them,Yes,No,Yes,No,No,
2014-02-03,21,Male,United States,California,No,Yes,No,Rarely,6-25,No,Yes,Yes,No,No,No,Don't know,Somewhat difficult,Don't know,No,Yes,No,Maybe,Yes,No,Don't know,
2014-03-19,40,Male,United States,New York,No,No,No,Rarely,100-500,Yes,No,No,No,Yes,No,Yes,Somewhat difficult,No,No,Yes,No,No,No,Yes,Yes,
2014-08-06,55,Male,United States,Massachusetts,No,Yes,Yes,Never,6-25,No,Yes,Yes,Don't know,Don't know,Yes,Yes,Somewhat easy,Yes,Don't know,No,No,No,No,No,Don't know,
2014-10-28,18,Male,United States,Illinois,No,No,No,Sometimes,100-500,Yes,No,Don't know,Don't know,Yes,Yes,No,Somewhat difficult,Yes,No,Yes,No,No,Maybe,No,Don't know,
2014-03-14,55,Female,United States,California,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,Yes,No,Yes,Somewhat easy,Don't know,Don't know,Some of them,No,No,Maybe,Don't know,Yes,
2014-10-09,55,Male,Germany,Not applicable,No,Yes,No,Sometimes,500-1000,Yes,No,No,Yes,Yes,No,Don't know,Don't know,Don't know,No,No,Some of them,Maybe,Maybe,No,Yes,
2014-09-06,55,Male,United States,New York,No,No,Yes,Sometimes,1-5,No,Yes,No,Yes,Don't know,Yes,No,Somewhat easy,Yes,No,No,No,No,No,No,Yes,
2014-02-16,35,Male,Netherlands,Not applicable,No,No,Yes,Often,1-5,Yes,Yes,No,Yes,Don't know,No,Don't know,Very easy,No,No,Some of them,No,No,Yes,No,No,
2014-05-01,55,Male,United Kingdom,Not applicable,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Don't know,Yes,No,No,Yes,Somewhat easy,No,Yes,No,Some of them,Yes,No,Yes,No,
2014-08-02,65,Male,India,Not applicable,No,Yes,Yes,Never,1000+,Yes,Yes,No,No,Don't know,Don't know,No,Somewhat difficult,Don't know,Yes,No,No,No,Yes,Yes,Yes,
2014-08-27,30,Female,Canada,Not applicable,No,No,No,Sometimes,1000+,Yes,No,Don't know,No,Yes,Yes,No,Somewhat difficult,Don't know,Yes,Yes,No,No,No,No,No,
2014-02-25,21,Male,United Kingdom,Not applicable,No,Yes,No,Never,1000+,No,Yes,Yes,Yes,Don't know,Yes,Yes,Don't know,Don't know,No,No,Yes,No,No,Yes,Yes,
2014-12-16,40,Female,Other,Not applicable,No,Yes,Yes,Sometimes,100-500,Yes,Yes,No,Don't know,Yes,No,No,Very difficult,Don't know,No,Yes,No,No,No,Yes,No,
2014-04-17,30,Non-binary,United States,California,No,No,No,Rarely,1-5,No,No,Yes,Yes,Yes,No,No,Somewhat easy,Don't know,Yes,No,No,No,Yes,No,Yes,
2014-11-15,40,Male,United States,California,No,Yes,Yes,Never,26-100,No,Yes,Yes,No,Yes,Yes,No,Somewhat difficult,Yes,No,No,No,No,No,Yes,No,
2014-02-17,25,Female,Australia,Not applicable,No,No,No,Often,500-1000,No,Yes,Yes,No,No,No,No,Somewhat difficult,Don't know,No,Yes,No,No,No,Yes,Yes,
2014-03-02,40,Male,United States,New York,No,No,No,Sometimes,6-25,No,Yes,Yes,No,No,Yes,Yes,Don't know,No,No,No,Some of them,Yes,Maybe,No,Yes,
2014-12-03,21,Male,United States,New York,Yes,No,No,Rarely,26-100,No,Yes,Yes,No,No,Yes,No,Somewhat easy,Don't know,No,Yes,Yes,No,Yes,No,No,
2014-01-26,21,Male,United States,California,No,No,No,Never,1-5,No,Yes,Yes,Yes,Don't know,No,Yes,Somewhat easy,No,No,Some of them,No,No,Maybe,Don't know,Yes,
2014-10-19,55,Male,United States,Massachusetts,No,No,No,Sometimes,100-500,No,No,Yes,No,No,Yes,Yes,Very difficult,Yes,No,Yes,No,No,No,No,No,
2014-09-14,45,Male,Germany,Not applicable,No,Yes,Yes,Often,26-100,Yes,Yes,Don't know,No,Yes,Don't know,Yes,Somewhat easy,No,No,Some of them,No,Yes,No,No,Don't know,
2014-01-08,25,Male,United States,Pennsylvania,No,Yes,No,Sometimes,6-25,No,Yes,Yes,Don't know,No,No,Yes,Somewhat difficult,No,No,No,Some of them,No,No,No,Yes,
2014-04-23,65,Male,Netherlands,Not applicable,No,No,No,Often,100-500,No,No,No,No,No,No,No,Don't know,Yes,Yes,No,Yes,No,No,Yes,No,
2014-12-21,18,Male,Australia,Not applicable,Yes,Yes,No,Never,100-500,No,Yes,Yes,No,Don't know,No,Yes,Very difficult,Yes,No,Yes,Yes,Maybe,Yes,Yes,Yes,
2014-09-10,50,Male,India,Not applicable,No,No,No,Sometimes,100-500,No,Yes,Don't know,No,No,No,No,Somewhat easy,No,Yes,Some of them,No,No,Yes,No,Yes,
2014-06-29,40,Non-binary,Germany,Not applicable,No,No,No,Sometimes,500-1000,No,Yes,Don't know,Don't know,No,Yes,No,Somewhat easy,Yes,No,Yes,No,Yes,Maybe,No,Yes,
2014-07-26,45,Female,Netherlands,Not applicable,No,Yes,No,Sometimes,6-25,Yes,Yes,No,Yes,Yes,Don't know,No,Somewhat easy,Yes,No,No,No,Yes,No,No,Don't know,
2014-10-30,55,Male,United States,Washington,No,No,No,Never,500-1000,No,Yes,No,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Some of them,Yes,Yes,No,Yes,
2014-05-07,35,Male,Netherlands,Not applicable,No,No,No,Sometimes,1-5,No,Yes,Yes,No,Don't know,Yes,No,Don't know,Don't know,No,Some of them,Yes,No,No,Yes,Don't know,
2014-02-25,18,Non-binary,Australia,Not applicable,No,No,No,Sometimes,100-500,Yes,Yes,Don't know,No,Yes,Yes,No,Very difficult,No,Yes,No,No,Yes,No,No,Don't know,
2014-08-02,60,Female,India,Not applicable,No,No,Yes,Sometimes,100-500,No,No,Don't know,Yes,Don't know,Yes,Don't know,Somewhat difficult,Yes,Don't know,Some of them,No,No,Yes,No,Yes,
2014-01-14,45,Female,United Kingdom,Not applicable,No,No,No,Sometimes,1000+,No,Yes,Don't know,No,No,No,No,Very easy,No,No,No,Some of them,No,No,No,No,
2014-01-28,35,Male,United States,New York,No,No,No,Sometimes,100-500,No,No,No,Yes,Yes,No,No,Somewhat difficult,No,No,Yes,Some of them,Maybe,Yes,No,No,
2014-03-19,25,Male,Canada,Not applicable,Yes,No,Yes,Sometimes,6-25,No,Yes,Yes,No,Don't know,Don't know,No,Somewhat easy,Yes,No,No,No,No,Yes,Don't know,Yes,
2014-08-04,55,Male,Australia,Not applicable,No,No,Yes,Rarely,100-500,Yes,Yes,Don't know,No,No,No,No,Somewhat difficult,Yes,Yes,Yes,No,No,No,Don't know,Yes,
2014-12-31,18,Male,United States,Illinois,No,Yes,No,Rarely,100-500,No,Yes,Yes,Don't know,No,No,No,Somewhat difficult,No,Yes,Yes,Yes,No,No,Don't know,Yes,
2014-06-03,18,Female,Australia,Not applicable,Yes,Yes,Yes,Sometimes,100-500,No,No,No,No,Yes,No,Yes,Somewhat difficult,No,No,Some of them,No,No,Yes,Yes,No,
2014-01-14,18,Female,United States,Texas,No,No,Yes,Often,6-25,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,No,Yes,No,No,No,No,Yes,No,
2014-07-06,25,Male,United States,Florida,No,Yes,No,Never,100-500,Yes,Yes,Don't know,Yes,Don't know,No,Yes,Very easy,Yes,Yes,Yes,No,No,Yes,Yes,Yes,
2014-11-08,40,Non-binary,United States,California,No,Yes,Yes,Sometimes,6-25,No,No,Yes,Don't know,No,No,No,Somewhat difficult,Yes,Don't know,Some of them,No,No,Yes,Yes,Yes,
2014-01-07,60,Male,United States,California,No,No,No,Rarely,500-1000,Yes,Yes,Yes,Yes,Don't know,No,Yes,Somewhat easy,Don't know,No,Yes,No,No,Yes,No,Don't know,
2014-01-03,65,Male,United Kingdom,Not applicable,No,Yes,Yes,Rarely,100-500,No,No,No,No,Yes,No,No,Somewhat difficult,Yes,No,Some of them,No,Maybe,Yes,No,Yes,
